feature,importance
corm_euclidean_length_3_rho_25,0.0
sac_length_AOI_aggregated_Pos_max,0.0
sac_length_AOI_aggregated_Pos_mean,0.0
sac_length_AOI_aggregated_Pos_median,0.0
sac_length_AOI_aggregated_Pos_std,0.0
sac_length_AOI_aggregated_Pos_sum,0.0
sac_length_AOI_aggregated_Pos_count,0.0
sac_speed_AOI_aggregated_Pos_min,0.0
sac_speed_AOI_aggregated_Pos_max,0.0
sac_speed_AOI_aggregated_Pos_mean,0.0
sac_speed_AOI_aggregated_Pos_median,0.0
sac_speed_AOI_aggregated_Pos_std,0.0
sac_length_AOI_aggregated_Target_min,0.0
sac_length_AOI_aggregated_Target_max,0.0
sac_length_AOI_aggregated_Target_mean,0.0
sac_length_AOI_aggregated_Target_median,0.0
sac_length_AOI_aggregated_Target_std,0.0
sac_length_AOI_aggregated_Target_sum,0.0
sac_length_AOI_aggregated_Target_count,0.0
sac_speed_AOI_aggregated_Target_min,0.0
sac_speed_AOI_aggregated_Target_max,0.0
sac_speed_AOI_aggregated_Target_mean,0.0
sac_speed_AOI_aggregated_Target_median,0.0
sac_speed_AOI_aggregated_Target_std,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_min,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_max,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_mean,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_median,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_std,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_sum,0.0
sac_length_from_Neg_to_Target_from_Neg_to_Target_count,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_min,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_max,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_mean,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_median,0.0
sac_speed_from_Neg_to_Target_from_Neg_to_Target_std,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_min,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_max,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_mean,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_median,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_sum,0.0
sac_length_from_Pos_to_Target_from_Pos_to_Target_count,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_min,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_max,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_mean,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_median,0.0
sac_speed_from_Pos_to_Target_from_Pos_to_Target_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_min,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_max,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_sum,0.0
sac_length_from_Target_to_Pos_from_Target_to_Pos_count,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_min,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_max,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_mean,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_median,0.0
sac_speed_from_Target_to_Pos_from_Target_to_Pos_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_min,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_sum,0.0
sac_length_from_Target_to_Neg_from_Target_to_Neg_count,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_max,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_mean,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_median,0.0
sac_speed_from_Target_to_Neg_from_Target_to_Neg_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_min,0.0
sac_length_Target_to_Pos_Target_to_Pos_max,0.0
sac_length_Target_to_Pos_Target_to_Pos_mean,0.0
sac_length_Target_to_Pos_Target_to_Pos_median,0.0
sac_length_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Pos_Target_to_Pos_sum,0.0
sac_length_Target_to_Pos_Target_to_Pos_count,0.0
sac_speed_Target_to_Pos_Target_to_Pos_min,0.0
sac_speed_Target_to_Pos_Target_to_Pos_max,0.0
sac_speed_Target_to_Pos_Target_to_Pos_mean,0.0
sac_speed_Target_to_Pos_Target_to_Pos_median,0.0
sac_speed_Target_to_Pos_Target_to_Pos_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_min,0.0
sac_length_Target_to_Neg_Target_to_Neg_max,0.0
sac_length_Target_to_Neg_Target_to_Neg_mean,0.0
sac_length_Target_to_Neg_Target_to_Neg_median,0.0
sac_length_Target_to_Neg_Target_to_Neg_std,0.0
sac_length_Target_to_Neg_Target_to_Neg_sum,0.0
sac_length_Target_to_Neg_Target_to_Neg_count,0.0
sac_speed_Target_to_Neg_Target_to_Neg_min,0.0
sac_speed_Target_to_Neg_Target_to_Neg_max,0.0
sac_speed_Target_to_Neg_Target_to_Neg_mean,0.0
sac_speed_Target_to_Neg_Target_to_Neg_median,0.0
sac_speed_Target_to_Neg_Target_to_Neg_std,0.0
reg_length_min,0.0
reg_length_max,0.0
reg_length_mean,0.0
reg_length_median,0.0
reg_length_skew,0.0
reg_speed_min,0.0
reg_speed_max,0.0
reg_speed_mean,0.0
reg_speed_median,0.0
reg_speed_kurtosis,0.0
fix_duration_min,0.0
fix_duration_mean,0.0
fix_duration_median,0.0
fix_duration_std,0.0
fix_duration_skew,0.0
fix_duration_sum,0.0
fix_duration_count,0.0
fix_duration_AOI_FD_Neg1_first,0.0
fix_duration_AOI_FD_Neg1_min,0.0
fix_duration_AOI_FD_Neg1_max,0.0
fix_duration_AOI_FD_Neg1_mean,0.0
fix_duration_AOI_FD_Neg1_median,0.0
fix_duration_AOI_FD_Neg1_std,0.0
fix_duration_AOI_FD_Neg1_kurtosis,0.0
fix_duration_AOI_FD_Neg1_skew,0.0
fix_duration_AOI_FD_Neg1_sum,0.0
fix_duration_AOI_FD_Neg1_count,0.0
fix_duration_AOI_FD_None_first,0.0
fix_duration_AOI_FD_None_min,0.0
fix_duration_AOI_FD_None_mean,0.0
fix_duration_AOI_FD_None_median,0.0
fix_duration_AOI_FD_None_std,0.0
fix_duration_AOI_FD_None_kurtosis,0.0
fix_duration_AOI_FD_None_skew,0.0
fix_duration_AOI_FD_None_sum,0.0
fix_duration_AOI_FD_None_count,0.0
fix_duration_AOI_FD_Neg2_first,0.0
fix_duration_AOI_FD_Neg2_min,0.0
fix_duration_AOI_FD_Neg2_max,0.0
fix_duration_AOI_FD_Neg2_mean,0.0
fix_duration_AOI_FD_Neg2_std,0.0
fix_duration_AOI_FD_Neg2_kurtosis,0.0
fix_duration_AOI_FD_Neg2_skew,0.0
fix_duration_AOI_FD_Neg2_sum,0.0
fix_duration_AOI_FD_Neg2_count,0.0
fix_duration_AOI_FD_Pos1_min,0.0
fix_duration_AOI_FD_Pos1_max,0.0
fix_duration_AOI_FD_Pos1_median,0.0
fix_duration_AOI_FD_Pos1_std,0.0
fix_duration_AOI_FD_Pos1_kurtosis,0.0
fix_duration_AOI_FD_Pos1_skew,0.0
fix_duration_AOI_FD_Pos1_sum,0.0
